date,itemID,brand,feature_1,feature_2,feature_3,feature_4,feature_5,category,userID,order,label
2020-10-28,30712,186,10,0,421,3,3,3898,37849,1,4
2020-11-10,30712,186,10,0,421,3,3,3898,38611,2,4
2020-11-20,30712,186,10,0,421,3,3,3898,19227,1,4
2020-11-22,30712,186,10,0,421,3,3,3898,17894,1,4
2020-09-20,3749,1376,4,1,484,0,144,3138,3369,1,4
2020-06-10,13863,1411,4,0,401,0,44,3898,15473,1,2
2020-07-01,13863,1411,4,0,401,0,44,3898,31666,1,2
2020-09-03,4452,1383,10,0,502,0,178,3898,33411,1,0
2020-07-18,29615,853,4,0,452,0,12,3898,34903,1,0
2020-10-12,29615,853,4,0,452,0,12,3898,26352,2,0
2020-06-16,29615,853,4,0,452,0,12,3898,16050,4,2
2020-09-15,29615,853,4,0,452,0,12,3898,30561,4,4
2020-09-08,12406,314,4,0,517,0,70,3898,4707,1,3
2020-09-25,3410,193,4,0,453,3,108,3898,14005,2,0
2020-11-02,1399,791,10,0,503,0,17,3898,15531,1,0
2020-07-06,13206,1111,10,3,491,3,1,3898,39683,1,1
2020-10-21,15258,791,10,0,503,0,17,3898,15919,1,0
2020-09-23,2771,1500,6,0,497,0,13,3898,27565,1,0
2020-09-18,4735,791,10,1,504,0,17,3898,34059,1,0
2020-07-06,17568,1324,10,0,421,3,3,3898,3049,1,3
2020-07-18,17568,1324,10,0,421,3,3,3898,6338,1,2
2020-08-06,17568,1324,10,0,421,3,3,3898,40317,1,3
2020-08-24,17568,1324,10,0,421,3,3,3898,40317,2,3
2020-09-14,17568,1324,10,0,421,3,3,3898,40317,1,3
2020-10-19,17568,1324,10,0,421,3,3,3898,21410,1,4
2020-11-06,17568,1324,10,0,421,3,3,3898,40317,2,2
2020-11-11,17568,1324,10,0,421,3,3,3898,25953,2,2
2020-11-27,17568,1324,10,0,421,3,3,3898,40317,3,3
2020-11-26,8512,433,4,0,452,0,12,3898,45193,4,3
2020-06-27,27822,713,4,0,-1,-1,-1,3898,4689,1,1
2020-07-25,1557,1145,4,0,516,3,-1,3898,38919,1,4
2020-11-14,1557,1145,4,0,516,3,-1,3898,33129,1,3
2020-07-08,30805,539,6,0,191,0,84,3898,23250,1,0
2020-08-11,30805,539,6,0,191,0,84,3898,16214,2,0
2020-11-13,30805,539,6,0,191,0,84,3898,37609,1,0
2020-08-23,30805,539,6,0,191,0,84,3898,3558,1,1
2020-08-30,30805,539,6,0,191,0,84,3898,16935,1,4
2020-07-07,32293,453,4,3,457,0,12,3898,30004,2,0
2020-07-31,32293,453,4,3,457,0,12,3898,7097,1,3
2020-08-06,32293,453,4,3,457,0,12,3898,35898,1,3
2020-08-10,32293,453,4,3,457,0,12,3898,10983,2,4
2020-08-11,32293,453,4,3,457,0,12,3898,34509,1,3
2020-08-18,32293,453,4,3,457,0,12,3898,34509,1,1
2020-08-30,32293,453,4,3,457,0,12,3898,44214,1,4
2020-07-02,395,745,4,0,399,3,163,3898,39752,3,0
2020-10-07,395,745,4,0,399,3,163,3898,37946,1,0
2020-08-11,395,745,4,0,399,3,163,3898,25699,4,0
2020-11-07,395,745,4,0,399,3,163,3898,31969,1,0
2020-11-03,395,745,4,0,399,3,163,3898,42457,2,0
2020-09-16,395,745,4,0,399,3,163,3898,37690,2,0
2020-10-03,395,745,4,0,399,3,163,3898,42420,1,0
2020-09-01,395,745,4,0,399,3,163,3898,27325,1,0
2020-09-16,395,745,4,0,399,3,163,3898,33749,1,0
2020-06-20,395,745,4,0,399,3,163,3898,6735,1,0
2020-08-03,395,745,4,0,399,3,163,3898,1164,1,0
2020-06-27,395,745,4,0,399,3,163,3898,34696,1,0
2020-08-05,395,745,4,0,399,3,163,3898,8539,1,0
2020-09-16,395,745,4,0,399,3,163,3898,502,1,0
2020-06-14,395,745,4,0,399,3,163,3898,35733,1,0
2020-08-29,395,745,4,0,399,3,163,3898,5588,1,0
2020-09-19,395,745,4,0,399,3,163,3898,21315,1,0
2020-08-08,395,745,4,0,399,3,163,3898,12421,1,0
2020-10-30,395,745,4,0,399,3,163,3898,44116,1,0
2020-07-28,395,745,4,0,399,3,163,3898,13453,1,0
2020-08-04,395,745,4,0,399,3,163,3898,3820,1,0
2020-06-16,395,745,4,0,399,3,163,3898,31702,1,2
2020-07-06,395,745,4,0,399,3,163,3898,26576,3,2
2020-07-08,395,745,4,0,399,3,163,3898,26482,1,4
2020-07-09,395,745,4,0,399,3,163,3898,1601,1,2
2020-07-14,395,745,4,0,399,3,163,3898,18387,1,4
2020-07-18,395,745,4,0,399,3,163,3898,33416,1,3
2020-07-21,395,745,4,0,399,3,163,3898,12227,1,4
2020-07-23,395,745,4,0,399,3,163,3898,16535,2,3
2020-07-25,395,745,4,0,399,3,163,3898,33325,1,4
2020-07-25,395,745,4,0,399,3,163,3898,847,1,3
2020-07-28,395,745,4,0,399,3,163,3898,1601,1,3
2020-07-31,395,745,4,0,399,3,163,3898,31702,1,1
2020-08-01,395,745,4,0,399,3,163,3898,25663,1,2
2020-08-03,395,745,4,0,399,3,163,3898,26543,1,2
2020-08-11,395,745,4,0,399,3,163,3898,12534,1,3
2020-08-14,395,745,4,0,399,3,163,3898,28626,3,3
2020-08-22,395,745,4,0,399,3,163,3898,23779,1,3
2020-08-23,395,745,4,0,399,3,163,3898,26543,1,3
2020-08-24,395,745,4,0,399,3,163,3898,34229,1,4
2020-08-24,395,745,4,0,399,3,163,3898,1601,1,4
2020-08-26,395,745,4,0,399,3,163,3898,13860,2,3
2020-08-29,395,745,4,0,399,3,163,3898,10975,2,3
2020-09-02,395,745,4,0,399,3,163,3898,26543,1,2
2020-09-02,395,745,4,0,399,3,163,3898,19251,1,4
2020-09-04,395,745,4,0,399,3,163,3898,28626,3,3
2020-09-07,395,745,4,0,399,3,163,3898,10623,1,4
2020-09-09,395,745,4,0,399,3,163,3898,23779,1,3
2020-09-09,395,745,4,0,399,3,163,3898,41260,1,4
2020-09-11,395,745,4,0,399,3,163,3898,22775,1,3
2020-09-15,395,745,4,0,399,3,163,3898,33416,1,2
2020-09-18,395,745,4,0,399,3,163,3898,36966,3,2
2020-09-21,395,745,4,0,399,3,163,3898,13860,3,4
2020-09-28,395,745,4,0,399,3,163,3898,28626,3,4
2020-09-28,395,745,4,0,399,3,163,3898,29544,2,3
2020-09-30,395,745,4,0,399,3,163,3898,9240,1,1
2020-09-30,395,745,4,0,399,3,163,3898,17143,2,2
2020-10-02,395,745,4,0,399,3,163,3898,1807,1,1
2020-10-05,395,745,4,0,399,3,163,3898,19766,1,4
2020-10-10,395,745,4,0,399,3,163,3898,3638,3,3
2020-10-13,395,745,4,0,399,3,163,3898,33416,1,4
2020-10-13,395,745,4,0,399,3,163,3898,9376,1,4
2020-10-16,395,745,4,0,399,3,163,3898,32220,1,4
2020-10-17,395,745,4,0,399,3,163,3898,644,2,4
2020-10-18,395,745,4,0,399,3,163,3898,10921,3,3
2020-10-19,395,745,4,0,399,3,163,3898,42959,1,2
2020-10-19,395,745,4,0,399,3,163,3898,9797,2,1
2020-10-21,395,745,4,0,399,3,163,3898,9240,1,3
2020-10-22,395,745,4,0,399,3,163,3898,29374,1,3
2020-10-23,395,745,4,0,399,3,163,3898,28626,3,4
2020-10-25,395,745,4,0,399,3,163,3898,7882,1,4
2020-10-26,395,745,4,0,399,3,163,3898,45003,1,4
2020-10-30,395,745,4,0,399,3,163,3898,33416,1,3
2020-11-02,395,745,4,0,399,3,163,3898,13860,2,2
2020-11-02,395,745,4,0,399,3,163,3898,6475,1,3
2020-11-03,395,745,4,0,399,3,163,3898,11858,1,4
2020-11-08,395,745,4,0,399,3,163,3898,31702,1,4
2020-11-09,395,745,4,0,399,3,163,3898,644,2,4
2020-11-12,395,745,4,0,399,3,163,3898,13860,2,2
2020-11-12,395,745,4,0,399,3,163,3898,40815,1,4
2020-11-22,395,745,4,0,399,3,163,3898,19266,5,3
2020-11-23,395,745,4,0,399,3,163,3898,38407,1,4
2020-11-25,395,745,4,0,399,3,163,3898,37677,1,4
2020-11-26,395,745,4,0,399,3,163,3898,11858,1,4
2020-11-28,395,745,4,0,399,3,163,3898,9823,4,4
2020-11-29,395,745,4,0,399,3,163,3898,13860,3,3
2020-10-04,5209,1355,4,0,491,3,66,3898,8730,2,4
2020-08-18,14591,1355,4,0,491,3,66,3898,3986,1,4
2020-10-11,14591,1355,4,0,491,3,66,3898,26711,1,3
2020-10-17,14591,1355,4,0,491,3,66,3898,3986,1,4
2020-11-30,14591,1355,4,0,491,3,66,3898,41577,2,3
2020-10-28,30330,1379,6,1,491,0,48,2942,9975,2,0
2020-09-15,30330,1379,6,1,491,0,48,2942,42046,1,0
2020-07-26,27270,1301,10,1,329,0,149,3898,14608,1,4
2020-11-04,11977,186,10,0,503,-1,17,3898,43402,1,0
2020-07-26,12159,847,10,0,503,3,17,3898,40577,1,0
2020-09-17,12159,847,10,0,503,3,17,3898,2195,3,4
2020-06-28,12495,1457,4,3,491,0,74,3898,41439,1,2
2020-08-25,12101,453,4,0,458,0,-1,4300,36424,5,3
2020-11-24,12101,453,4,0,458,0,-1,4300,16842,2,4
2020-11-30,12101,453,4,0,458,0,-1,4300,28901,8,3
2020-08-30,12836,194,10,0,503,0,185,3898,40140,1,0
2020-06-22,12836,194,10,0,503,0,185,3898,2332,1,0
2020-08-07,12836,194,10,0,503,0,185,3898,19787,1,4
2020-09-29,12836,194,10,0,503,0,185,3898,24736,2,4
2020-11-17,19545,186,10,0,503,-1,17,3898,38933,1,4
2020-10-25,22683,1496,4,0,323,0,44,3898,27044,1,0
2020-09-20,22683,1496,4,0,323,0,44,3898,42729,2,4
2020-10-01,22683,1496,4,0,323,0,44,3898,42729,1,2
2020-10-22,22683,1496,4,0,323,0,44,3898,39952,3,2
2020-10-23,22683,1496,4,0,323,0,44,3898,42729,3,4
2020-08-27,5124,653,10,1,444,0,11,1807,37902,1,1
2020-06-07,255,279,10,0,484,0,156,2470,29399,1,1
2020-07-07,11862,279,10,1,484,0,156,3898,44267,1,0
2020-06-07,11862,279,10,1,484,0,156,3898,29399,1,1
2020-10-12,5356,6,6,0,303,3,45,3898,4846,1,0
2020-10-17,8004,6,6,0,303,3,45,3898,40086,3,0
2020-09-10,8004,6,6,0,303,3,45,3898,25379,2,0
2020-08-17,8004,6,6,0,303,3,45,3898,24659,1,0
2020-06-06,8004,6,6,0,303,3,45,3898,41426,1,0
2020-08-06,8004,6,6,0,303,3,45,3898,36507,1,0
2020-09-17,8004,6,6,0,303,3,45,3898,34763,1,0
2020-06-07,8004,6,6,0,303,3,45,3898,41426,1,1
2020-08-14,8004,6,6,0,303,3,45,3898,332,2,1
2020-08-25,8004,6,6,0,303,3,45,3898,42476,1,1
2020-09-07,8004,6,6,0,303,3,45,3898,24659,1,3
2020-07-26,8364,1207,10,1,536,0,156,1221,23602,1,2
2020-08-10,8364,1207,10,1,536,0,156,1221,23602,1,3
2020-08-31,8364,1207,10,1,536,0,156,1221,23602,1,3
2020-09-12,8364,1207,10,1,536,0,156,1221,23602,1,2
2020-11-23,8364,1207,10,1,536,0,156,1221,23602,1,4
2020-11-11,23576,449,6,0,218,3,45,3898,14264,1,0
2020-10-29,23576,449,6,0,218,3,45,3898,1484,1,0
2020-08-04,23576,449,6,0,218,3,45,3898,5182,1,0
2020-07-22,23576,449,6,0,218,3,45,3898,10040,1,0
2020-10-07,23576,449,6,0,218,3,45,3898,37366,1,0
2020-07-16,23576,449,6,0,218,3,45,3898,28013,2,0
2020-07-12,23576,449,6,0,218,3,45,3898,17393,1,0
2020-06-07,23576,449,6,0,218,3,45,3898,36351,1,0
2020-09-15,23576,449,6,0,218,3,45,3898,21780,1,0
2020-07-21,23576,449,6,0,218,3,45,3898,22539,2,2
2020-07-31,23576,449,6,0,218,3,45,3898,31218,2,3
2020-11-05,23576,449,6,0,218,3,45,3898,25878,2,4
2020-11-09,23576,449,6,0,218,3,45,3898,10497,1,4
2020-11-15,23576,449,6,0,218,3,45,3898,31218,1,3
2020-11-04,29281,449,6,0,218,3,45,3898,1277,1,0
2020-08-07,29281,449,6,0,218,3,45,3898,39648,1,0
2020-06-25,29281,449,6,0,218,3,45,3898,16769,1,0
2020-07-21,29281,449,6,0,218,3,45,3898,22816,1,0
2020-08-05,29281,449,6,0,218,3,45,3898,27603,2,0
2020-07-16,29281,449,6,0,218,3,45,3898,44815,1,0
2020-07-11,29281,449,6,0,218,3,45,3898,11634,1,0
2020-06-28,29281,449,6,0,218,3,45,3898,26226,1,1
2020-08-08,29281,449,6,0,218,3,45,3898,9806,1,4
2020-09-11,29281,449,6,0,218,3,45,3898,28815,1,4
2020-10-17,29281,449,6,0,218,3,45,3898,37353,1,1
2020-06-28,23751,449,6,0,218,3,116,3898,26661,1,0
2020-08-11,23751,449,6,0,218,3,116,3898,42190,1,0
2020-09-17,23751,449,6,0,218,3,116,3898,3612,2,0
2020-09-24,23751,449,6,0,218,3,116,3898,31535,1,4
2020-07-15,11690,274,4,0,469,0,-1,3898,37870,1,4
2020-08-07,11690,274,4,0,469,0,-1,3898,37870,1,4
2020-08-13,11690,274,4,0,469,0,-1,3898,15490,1,4
2020-09-03,11690,274,4,0,469,0,-1,3898,37870,1,4
2020-06-25,13059,515,4,0,485,3,16,2203,41439,2,0
2020-08-25,5980,274,4,1,469,0,-1,3898,38597,1,0
2020-10-13,31508,449,6,0,218,3,116,3898,22111,2,0
2020-06-17,31508,449,6,0,218,3,116,3898,1748,2,2
2020-08-14,31508,449,6,0,218,3,116,3898,43561,1,4
2020-08-31,31508,449,6,0,218,3,116,3898,1748,2,2
2020-11-26,8505,274,4,0,469,0,-1,3898,12284,1,0
2020-07-07,3083,1207,10,0,536,0,156,300,36412,3,2
2020-11-01,6043,238,6,0,49,3,117,3898,9051,1,0
2020-11-13,16059,186,6,0,208,3,122,3898,15919,1,0
2020-10-24,16059,186,6,0,208,3,122,3898,4039,1,0
2020-11-21,16059,186,6,0,208,3,122,3898,34548,1,0
2020-10-28,16059,186,6,0,208,3,122,3898,30683,1,0
2020-10-20,16059,186,6,0,208,3,122,3898,1804,2,0
2020-10-10,16059,186,6,0,208,3,122,3898,8808,1,0
2020-11-17,16059,186,6,0,208,3,122,3898,29360,1,0
2020-08-30,16059,186,6,0,208,3,122,3898,39938,2,0
2020-08-30,16059,186,6,0,208,3,122,3898,42935,1,0
2020-11-22,16059,186,6,0,208,3,122,3898,30367,3,0
2020-09-08,16059,186,6,0,208,3,122,3898,24167,1,0
2020-08-02,16059,186,6,0,208,3,122,3898,515,1,0
2020-11-03,16059,186,6,0,208,3,122,3898,26435,2,0
2020-10-06,16059,186,6,0,208,3,122,3898,28302,1,0
2020-07-19,16059,186,6,0,208,3,122,3898,24257,1,0
2020-07-21,16059,186,6,0,208,3,122,3898,38423,1,0
2020-11-25,16059,186,6,0,208,3,122,3898,12209,1,0
2020-06-30,16059,186,6,0,208,3,122,3898,40304,1,0
2020-10-26,16059,186,6,0,208,3,122,3898,20615,2,0
2020-09-19,16059,186,6,0,208,3,122,3898,33232,1,0
2020-07-17,16059,186,6,0,208,3,122,3898,4722,1,0
2020-11-16,16059,186,6,0,208,3,122,3898,9845,1,0
2020-06-04,16059,186,6,0,208,3,122,3898,12403,1,0
2020-10-24,16059,186,6,0,208,3,122,3898,3391,1,0
2020-11-27,16059,186,6,0,208,3,122,3898,27484,1,0
2020-10-21,16059,186,6,0,208,3,122,3898,45760,1,0
2020-08-15,16059,186,6,0,208,3,122,3898,18199,1,0
2020-09-11,16059,186,6,0,208,3,122,3898,11392,1,0
2020-11-11,16059,186,6,0,208,3,122,3898,2915,1,0
2020-10-31,16059,186,6,0,208,3,122,3898,9564,1,0
2020-06-15,16059,186,6,0,208,3,122,3898,39832,1,0
2020-08-01,16059,186,6,0,208,3,122,3898,27609,1,0
2020-08-11,16059,186,6,0,208,3,122,3898,35666,1,0
2020-11-25,16059,186,6,0,208,3,122,3898,27782,1,0
2020-07-21,16059,186,6,0,208,3,122,3898,33472,2,0
2020-11-13,16059,186,6,0,208,3,122,3898,37655,1,0
2020-11-27,16059,186,6,0,208,3,122,3898,1259,1,0
2020-08-20,16059,186,6,0,208,3,122,3898,30031,1,0
2020-09-23,16059,186,6,0,208,3,122,3898,35137,1,0
2020-11-30,16059,186,6,0,208,3,122,3898,33735,1,0
2020-10-07,16059,186,6,0,208,3,122,3898,6783,1,0
2020-07-04,16059,186,6,0,208,3,122,3898,2769,1,0
2020-08-27,16059,186,6,0,208,3,122,3898,32696,1,0
2020-06-29,16059,186,6,0,208,3,122,3898,33647,1,0
2020-08-04,16059,186,6,0,208,3,122,3898,30697,1,0
2020-06-03,16059,186,6,0,208,3,122,3898,8132,1,0
2020-06-14,16059,186,6,0,208,3,122,3898,22364,1,0
2020-06-23,16059,186,6,0,208,3,122,3898,33140,1,1
2020-06-23,16059,186,6,0,208,3,122,3898,16686,1,1
2020-06-30,16059,186,6,0,208,3,122,3898,8132,1,4
2020-07-07,16059,186,6,0,208,3,122,3898,12688,1,1
2020-07-11,16059,186,6,0,208,3,122,3898,26624,1,4
2020-07-12,16059,186,6,0,208,3,122,3898,30303,1,2
2020-07-16,16059,186,6,0,208,3,122,3898,42600,1,3
2020-07-16,16059,186,6,0,208,3,122,3898,15878,1,4
2020-07-18,16059,186,6,0,208,3,122,3898,11933,1,2
2020-07-21,16059,186,6,0,208,3,122,3898,11933,1,1
2020-07-22,16059,186,6,0,208,3,122,3898,23610,2,4
2020-07-25,16059,186,6,0,208,3,122,3898,33433,1,4
2020-08-01,16059,186,6,0,208,3,122,3898,27685,1,4
2020-08-01,16059,186,6,0,208,3,122,3898,9731,1,4
2020-08-07,16059,186,6,0,208,3,122,3898,1974,1,4
2020-08-09,16059,186,6,0,208,3,122,3898,15954,1,1
2020-08-15,16059,186,6,0,208,3,122,3898,28256,1,3
2020-08-19,16059,186,6,0,208,3,122,3898,21119,3,1
2020-08-31,16059,186,6,0,208,3,122,3898,2915,1,3
2020-08-31,16059,186,6,0,208,3,122,3898,19704,1,3
2020-09-05,16059,186,6,0,208,3,122,3898,31993,1,1
2020-09-10,16059,186,6,0,208,3,122,3898,43404,1,4
2020-09-12,16059,186,6,0,208,3,122,3898,20655,1,3
2020-09-16,16059,186,6,0,208,3,122,3898,4435,2,3
2020-09-17,16059,186,6,0,208,3,122,3898,7182,1,2
2020-09-18,16059,186,6,0,208,3,122,3898,10941,1,4
2020-09-19,16059,186,6,0,208,3,122,3898,33577,1,3
2020-09-24,16059,186,6,0,208,3,122,3898,15490,2,3
2020-09-28,16059,186,6,0,208,3,122,3898,2198,1,4
2020-09-28,16059,186,6,0,208,3,122,3898,29002,1,4
2020-10-02,16059,186,6,0,208,3,122,3898,33837,1,2
2020-10-04,16059,186,6,0,208,3,122,3898,19850,1,4
2020-10-11,16059,186,6,0,208,3,122,3898,12403,1,3
2020-10-13,16059,186,6,0,208,3,122,3898,43373,1,4
2020-10-18,16059,186,6,0,208,3,122,3898,15022,1,1
2020-10-19,16059,186,6,0,208,3,122,3898,5083,1,1
2020-10-22,16059,186,6,0,208,3,122,3898,15490,2,4
2020-10-25,16059,186,6,0,208,3,122,3898,8021,3,4
2020-10-28,16059,186,6,0,208,3,122,3898,579,1,2
2020-11-03,16059,186,6,0,208,3,122,3898,43404,1,3
2020-11-05,16059,186,6,0,208,3,122,3898,34140,1,4
2020-11-08,16059,186,6,0,208,3,122,3898,2198,1,2
2020-11-14,16059,186,6,0,208,3,122,3898,28699,1,4
2020-11-15,16059,186,6,0,208,3,122,3898,14245,1,3
2020-11-21,16059,186,6,0,208,3,122,3898,17277,3,1
2020-11-21,16059,186,6,0,208,3,122,3898,27685,1,3
2020-11-21,16059,186,6,0,208,3,122,3898,25199,1,3
2020-11-25,16059,186,6,0,208,3,122,3898,43404,1,4
2020-11-26,16059,186,6,0,208,3,122,3898,29986,1,1
2020-11-28,16059,186,6,0,208,3,122,3898,38728,1,3
2020-11-29,16059,186,6,0,208,3,122,3898,8698,4,3
2020-06-24,24013,523,10,0,522,0,85,2790,13052,1,0
2020-07-11,29812,523,10,1,522,0,85,422,38950,1,0
2020-06-25,3312,263,4,1,76,3,53,3898,18064,1,0
2020-09-15,1200,263,4,1,76,3,53,3898,33416,1,2
2020-11-20,1200,263,4,1,76,3,53,3898,33416,1,3
2020-06-22,23233,263,4,1,76,3,53,3898,24702,1,3
2020-06-21,28214,671,10,1,337,0,139,3898,33099,1,1
2020-11-01,28214,671,10,1,337,0,139,3898,45454,1,1
2020-11-14,28214,671,10,1,337,0,139,3898,45454,3,2
2020-06-15,32605,361,10,0,505,0,126,3898,7313,1,0
2020-08-16,32605,361,10,0,505,0,126,3898,170,2,0
2020-09-02,32605,361,10,0,505,0,126,3898,1846,1,0
2020-07-13,32605,361,10,0,505,0,126,3898,2878,1,0
2020-08-05,32605,361,10,0,505,0,126,3898,6052,1,0
2020-08-01,32605,361,10,0,505,0,126,3898,9903,1,0
2020-08-20,32605,361,10,0,505,0,126,3898,5091,1,0
2020-08-16,32605,361,10,0,505,0,126,3898,45087,2,0
2020-07-12,32605,361,10,0,505,0,126,3898,11768,1,1
2020-08-30,32605,361,10,0,505,0,126,3898,29521,2,4
2020-09-04,32605,361,10,0,505,0,126,3898,170,1,3
2020-09-09,32605,361,10,0,505,0,126,3898,25638,1,3
2020-09-20,32605,361,10,0,505,0,126,3898,20686,1,1
2020-10-08,32605,361,10,0,505,0,126,3898,32124,1,3
2020-10-28,32605,361,10,0,505,0,126,3898,10788,1,2
2020-07-01,23904,1274,4,0,489,3,11,3898,27672,1,0
2020-07-05,23904,1274,4,0,489,3,11,3898,33231,1,3
2020-09-17,23904,1274,4,0,489,3,11,3898,15516,2,4
2020-10-29,9090,1274,4,0,489,3,11,3898,22968,1,0
2020-08-18,9090,1274,4,0,489,3,11,3898,16558,1,4
2020-11-09,22212,238,6,1,496,3,146,3898,26122,1,3
2020-07-07,24267,1207,10,1,536,0,156,1984,36412,3,2
2020-10-04,24866,186,4,0,188,0,122,3898,6238,1,0
2020-09-08,24866,186,4,0,188,0,122,3898,19926,1,0
2020-07-22,24866,186,4,0,188,0,122,3898,26642,1,0
2020-06-21,24866,186,4,0,188,0,122,3898,19850,1,1
2020-07-25,24866,186,4,0,188,0,122,3898,11597,1,2
2020-09-09,24866,186,4,0,188,0,122,3898,10963,1,1
2020-10-01,24866,186,4,0,188,0,122,3898,33383,1,1
2020-08-15,5627,369,4,0,474,0,-1,3898,2725,1,0
2020-10-22,31242,322,4,1,536,0,144,1221,29963,1,0
2020-08-01,9354,1216,6,0,498,3,105,3898,7198,10,4
2020-11-14,9354,1216,6,0,498,3,105,3898,18421,3,2
2020-09-12,2124,140,4,1,458,0,-1,4300,16801,1,0
2020-11-24,1290,406,10,0,503,3,17,3898,10428,2,4
2020-06-05,30779,406,10,1,503,3,17,3898,11872,1,0
2020-10-21,30779,406,10,1,503,3,17,3898,2606,2,2
2020-06-09,26973,406,4,2,514,0,187,3898,31599,2,0
2020-08-23,2060,806,4,0,453,3,108,3898,18240,1,3
2020-09-21,24065,806,4,0,453,3,108,3898,3752,1,0
2020-08-11,24065,806,4,0,453,3,108,3898,10361,2,0
2020-08-04,24065,806,4,0,453,3,108,3898,22593,3,2
2020-07-24,32085,38,10,1,528,0,132,3504,33042,1,1
2020-09-26,32085,38,10,1,528,0,132,3504,6543,6,2
2020-07-06,31316,1157,4,0,161,0,163,81,10024,1,0
2020-11-12,4459,193,4,1,305,3,108,3898,554,5,0
2020-11-11,3895,1015,6,1,508,3,117,4300,33818,1,0
2020-07-22,7733,880,7,1,468,0,-1,4300,36908,6,0
2020-10-12,14910,1111,4,3,491,3,144,3898,5335,1,0
2020-08-14,13168,615,4,0,487,3,106,3898,18455,2,0
2020-10-28,13168,615,4,0,487,3,106,3898,31061,1,0
2020-06-28,13168,615,4,0,487,3,106,3898,18455,2,4
2020-08-30,13168,615,4,0,487,3,106,3898,30446,1,3
2020-09-07,13168,615,4,0,487,3,106,3898,5513,1,1
2020-09-09,13168,615,4,0,487,3,106,3898,41231,1,2
2020-09-17,13168,615,4,0,487,3,106,3898,26632,1,1
2020-09-20,13168,615,4,0,487,3,106,3898,21007,1,3
2020-09-30,13168,615,4,0,487,3,106,3898,42857,1,4
2020-10-21,13168,615,4,0,487,3,106,3898,13475,1,3
2020-10-25,13168,615,4,0,487,3,106,3898,26309,2,4
2020-11-12,13168,615,4,0,487,3,106,3898,13475,1,4
2020-11-21,13168,615,4,0,487,3,106,3898,15226,2,4
2020-10-30,25047,362,4,1,452,0,166,4300,24307,2,4
2020-09-30,19325,393,4,0,536,3,144,3898,27757,2,0
2020-08-29,19325,393,4,0,536,3,144,3898,18209,1,0
2020-07-28,19325,393,4,0,536,3,144,3898,28912,1,4
2020-10-27,19325,393,4,0,536,3,144,3898,8338,1,4
2020-11-04,19325,393,4,0,536,3,144,3898,14109,1,3
2020-08-19,8080,393,4,0,536,3,144,3898,33306,1,0
2020-11-12,8080,393,4,0,536,3,144,3898,11953,1,0
2020-09-08,8080,393,4,0,536,3,144,3898,11953,1,0
2020-08-19,8080,393,4,0,536,3,144,3898,45243,1,4
2020-10-19,19812,203,4,0,396,0,144,3898,45579,2,0
2020-10-16,19812,203,4,0,396,0,144,3898,8567,1,0
2020-09-30,19812,203,4,0,396,0,144,3898,11066,2,0
2020-06-22,19812,203,4,0,396,0,144,3898,27447,1,0
2020-06-25,19812,203,4,0,396,0,144,3898,20147,2,3
2020-07-16,19812,203,4,0,396,0,144,3898,20147,2,3
2020-08-09,19812,203,4,0,396,0,144,3898,20147,3,4
2020-08-19,19812,203,4,0,396,0,144,3898,24178,1,4
2020-08-25,19812,203,4,0,396,0,144,3898,20147,2,3
2020-10-17,19812,203,4,0,396,0,144,3898,28018,2,3
2020-10-21,19812,203,4,0,396,0,144,3898,20147,2,2
2020-11-08,19812,203,4,0,396,0,144,3898,39583,1,2
2020-11-09,19812,203,4,0,396,0,144,3898,28018,2,4
2020-11-15,19812,203,4,0,396,0,144,3898,851,5,4
2020-08-29,5617,406,10,0,502,0,178,3898,25891,1,0
2020-09-20,7558,806,4,0,453,3,166,3898,45913,1,0
2020-06-19,795,806,4,0,453,3,166,3898,19951,4,0
2020-08-16,16494,806,4,0,453,3,166,3898,12894,1,0
2020-11-14,16494,806,4,0,453,3,166,3898,19942,1,0
2020-10-12,20805,337,10,0,504,0,39,3898,14589,2,0
2020-08-17,20805,337,10,0,504,0,39,3898,25103,1,0
2020-07-08,18388,806,4,0,453,3,108,3898,45349,1,0
2020-11-09,30019,1255,4,1,86,3,44,3898,32069,1,4
2020-07-03,4028,280,4,0,486,0,144,3898,30664,1,1
2020-10-27,4028,280,4,0,486,0,144,3898,5829,1,3
2020-06-22,23026,334,4,0,486,0,16,3898,40922,1,1
2020-08-12,24367,342,10,2,522,0,132,4300,25369,1,0
2020-06-28,24767,342,6,1,506,0,137,3898,35842,3,4
2020-10-07,6328,366,6,0,497,0,-1,3898,9505,1,0
2020-06-30,18583,1039,4,1,42,3,44,3898,15261,2,4
2020-10-21,18583,1039,4,1,42,3,44,3898,15261,1,4
2020-11-14,18583,1039,4,1,42,3,44,3898,15261,1,4
2020-11-23,11250,1383,10,0,502,0,178,3898,43810,1,0
2020-07-11,11250,1383,10,0,502,0,178,3898,44941,1,3
2020-07-24,11250,1383,10,0,502,0,178,3898,3097,1,4
2020-10-01,11250,1383,10,0,502,0,178,3898,3097,1,4
2020-06-22,19881,429,10,1,395,3,63,3898,32656,1,2
2020-07-12,3027,1065,6,0,513,0,45,3898,8273,1,0
2020-08-25,3027,1065,6,0,513,0,45,3898,40699,1,0
2020-07-05,3027,1065,6,0,513,0,45,3898,8299,2,3
